timestamp,station_id,wind_speed_kmh,temperature_c,radiation_kjm2,wind_direction_bin,precipitation_accum_mm,rel_humidity_pctg,pressure_hpa,id,bat_volt
2022-07-16T14:00:00.0,11217372,15.5,21.0,0.0,7.0,0.0,94.0,,8877804,
2022-07-16T15:00:00.0,11217372,13.0,20.7,1111.4,8.0,0.0,95.0,,8878701,
2022-07-16T16:00:00.0,11217372,18.0,20.0,1468.0,8.0,0.0,98.0,,8879659,
2022-07-16T17:00:00.0,11217372,11.2,20.4,1613.6,8.0,0.0,97.0,,8880669,
2022-07-16T18:00:00.0,11217372,12.2,19.6,1143.9,8.0,0.0,99.0,,8881722,
2022-07-16T19:00:00.0,11217372,13.3,18.9,731.2,8.0,0.0,99.0,,8882814,
2022-07-16T20:00:00.0,11217372,10.8,18.2,307.4,8.0,0.0,99.0,,8883951,
2022-07-16T21:00:00.0,11217372,7.9,17.8,62.8,7.0,0.0,99.0,,8885136,
2022-07-16T22:00:00.0,11217372,9.7,17.8,2.3,8.0,0.0,99.0,,8886360,
2022-07-16T23:00:00.0,11217372,8.3,17.7,0.0,8.0,0.0,99.0,,8887640,
2022-07-17T00:00:00.0,11217372,9.4,17.5,0.0,3.0,0.1,99.0,,8887855,
2022-07-17T01:00:00.0,11217372,7.6,17.2,0.0,7.0,0.2,99.0,,8888117,
2022-07-17T02:00:00.0,11217372,7.6,17.2,0.0,7.0,0.1,99.0,,8888423,
2022-07-17T03:00:00.0,11217372,6.5,17.2,0.0,8.0,0.0,99.0,,8888773,
2022-07-17T04:00:00.0,11217372,5.4,17.3,0.0,8.0,0.0,99.0,,8889166,
2022-07-17T05:00:00.0,11217372,5.4,17.3,0.0,8.0,0.0,99.0,,8889601,
2022-07-17T06:00:00.0,11217372,6.1,17.3,0.0,8.0,0.0,99.0,,8890079,
2022-07-17T07:00:00.0,11217372,4.7,17.4,13.5,8.0,0.0,99.0,,8890616,
2022-07-17T08:00:00.0,11217372,7.6,17.9,275.1,8.0,0.0,99.0,,8891190,
2022-07-17T09:00:00.0,11217372,6.8,18.7,874.8,8.0,0.0,99.0,,8891825,
2022-07-17T10:00:00.0,11217372,5.0,19.4,1072.9,4.0,0.0,99.0,,8892507,
2022-07-17T11:00:00.0,11217372,9.0,20.3,1242.1,2.0,0.0,99.0,,8893222,
2022-07-17T12:00:00.0,11217372,11.2,20.7,1250.1,2.0,0.0,99.0,,8893999,
2022-07-17T13:00:00.0,11217372,10.8,21.0,1552.9,6.0,0.0,99.0,,8894815,
2022-07-17T14:00:00.0,11217372,16.2,20.4,0.0,8.0,0.0,99.0,,8895684,
2022-07-17T15:00:00.0,11217372,14.0,20.2,1211.1,8.0,0.0,99.0,,8896604,
2022-07-17T16:00:00.0,11217372,8.6,20.7,1375.1,6.0,0.0,94.0,,8897586,
2022-07-17T17:00:00.0,11217372,15.5,20.3,1525.5,2.0,0.0,91.0,,8898589,
2022-07-17T18:00:00.0,11217372,17.3,20.0,1093.0,5.0,0.0,94.0,,8899643,
2022-07-17T19:00:00.0,11217372,10.4,19.5,848.5,8.0,0.0,98.0,,8900746,
2022-07-17T20:00:00.0,11217372,13.3,18.7,297.4,8.0,0.0,99.0,,8901894,
2022-07-17T21:00:00.0,11217372,10.1,18.7,108.3,8.0,0.0,99.0,,8903092,
2022-07-17T22:00:00.0,11217372,13.0,18.7,2.7,8.0,0.0,99.0,,8904328,
2022-07-17T23:00:00.0,11217372,10.8,18.5,0.0,8.0,0.0,99.0,,8905603,
2022-07-18T00:00:00.0,11217372,11.5,18.3,0.0,8.0,0.0,99.0,,8905876,
2022-07-18T01:00:00.0,11217372,13.3,18.7,0.0,8.0,0.0,99.0,,8906137,
2022-07-18T02:00:00.0,11217372,14.0,18.9,0.0,8.0,0.0,99.0,,8906475,
2022-07-18T03:00:00.0,11217372,13.0,19.0,0.0,8.0,0.0,99.0,,8906853,
2022-07-18T04:00:00.0,11217372,12.2,19.0,0.0,8.0,0.0,99.0,,8907283,
2022-07-18T05:00:00.0,11217372,13.0,19.2,0.0,8.0,0.0,99.0,,8907755,
2022-07-18T06:00:00.0,11217372,7.9,19.5,0.0,7.0,1.6,99.0,,8908263,
2022-07-18T07:00:00.0,11217372,10.8,19.2,11.1,8.0,0.7,99.0,,8908817,
2022-07-18T08:00:00.0,11217372,10.1,19.2,275.6,8.0,0.0,99.0,,8909429,
2022-07-18T09:00:00.0,11217372,11.5,20.4,865.0,8.0,0.0,97.0,,8910095,
2022-07-18T10:00:00.0,11217372,8.6,21.6,1572.0,8.0,0.0,93.0,,8910751,
2022-07-18T11:00:00.0,11217372,5.8,22.6,1528.8,6.0,0.0,93.0,,8911503,
2022-07-18T12:00:00.0,11217372,4.7,22.3,1179.3,4.0,0.0,97.0,,8912300,
2022-07-18T13:00:00.0,11217372,5.4,22.0,991.1,4.0,0.0,99.0,,8913155,
2022-07-18T14:00:00.0,11217372,5.4,22.0,952.9,3.0,0.0,99.0,,8914054,
2022-07-18T15:00:00.0,11217372,9.4,22.9,1471.4,8.0,0.0,98.0,,8914985,
2022-07-18T16:00:00.0,11217372,11.9,22.8,1567.0,8.0,0.0,99.0,,8915975,
2022-07-18T17:00:00.0,11217372,9.4,21.4,1192.0,8.0,0.0,99.0,,8917006,
2022-07-18T18:00:00.0,11217372,11.5,20.2,746.9,2.0,0.3,99.0,,8918088,
2022-07-18T19:00:00.0,11217372,15.1,19.3,875.4,2.0,0.1,99.0,,8919212,
2022-07-18T20:00:00.0,11217372,10.1,18.9,433.8,2.0,0.1,99.0,,8920388,
2022-07-18T21:00:00.0,11217372,8.3,18.3,93.8,2.0,0.2,99.0,,8921608,
2022-07-18T22:00:00.0,11217372,9.0,17.9,1.7,2.0,0.0,99.0,,8922891,
2022-07-18T23:00:00.0,11217372,7.2,17.8,0.0,2.0,0.0,99.0,,8924192,
2022-07-19T00:00:00.0,11217372,7.2,17.8,0.0,2.0,0.1,99.0,,8924431,
2022-07-19T01:00:00.0,11217372,5.8,18.0,0.0,3.0,0.0,99.0,,8924757,
2022-07-19T02:00:00.0,11217372,4.3,18.2,0.0,3.0,0.0,99.0,,8925087,
2022-07-19T03:00:00.0,11217372,6.5,17.9,0.0,3.0,0.0,99.0,,8925444,
2022-07-19T04:00:00.0,11217372,7.2,17.8,0.0,3.0,0.1,99.0,,8925854,
2022-07-19T05:00:00.0,11217372,9.4,17.6,0.0,3.0,0.2,99.0,,8926312,
2022-07-19T06:00:00.0,11217372,10.4,17.5,0.0,3.0,0.1,99.0,,8926822,
2022-07-19T07:00:00.0,11217372,12.2,17.4,5.2,4.0,0.1,99.0,,8927376,
2022-07-19T08:00:00.0,11217372,13.0,17.2,60.4,4.0,0.0,99.0,,8927986,
2022-07-19T09:00:00.0,11217372,11.9,17.0,229.3,4.0,0.1,99.0,,8928638,
2022-07-19T10:00:00.0,11217372,12.6,17.2,482.1,4.0,0.0,99.0,,8929336,
2022-07-19T11:00:00.0,11217372,13.3,17.3,634.0,4.0,0.0,99.0,,8930069,
2022-07-19T12:00:00.0,11217372,14.8,17.5,986.4,5.0,0.0,99.0,,8930853,
2022-07-19T13:00:00.0,11217372,12.2,17.7,1099.7,5.0,0.0,99.0,,8931684,
2022-07-19T14:00:00.0,11217372,18.7,17.9,1275.4,5.0,0.0,99.0,,8932591,
2022-07-19T15:00:00.0,11217372,20.5,18.3,1415.7,6.0,0.0,99.0,,8933550,
2022-07-19T16:00:00.0,11217372,14.4,18.8,1193.4,6.0,0.0,99.0,,8934559,
2022-07-19T17:00:00.0,11217372,12.2,19.1,1258.2,6.0,0.0,99.0,,8935589,
2022-07-19T18:00:00.0,11217372,13.0,19.2,751.6,6.0,0.0,99.0,,8936668,
2022-07-19T19:00:00.0,11217372,12.2,19.2,544.1,6.0,0.0,99.0,,8937781,
2022-07-19T20:00:00.0,11217372,13.3,19.1,182.3,6.0,0.0,99.0,,8938966,
2022-07-19T21:00:00.0,11217372,13.3,19.1,36.7,6.0,0.2,99.0,,8940133,
2022-07-19T22:00:00.0,11217372,12.2,19.2,0.8,6.0,0.4,99.0,,8941390,
2022-07-19T23:00:00.0,11217372,11.5,19.1,0.0,6.0,0.2,99.0,,8942645,
2022-07-20T00:00:00.0,11217372,16.6,19.1,0.0,6.0,0.7,99.0,,8942852,
2022-07-20T01:00:00.0,11217372,15.5,19.1,0.0,6.0,0.3,99.0,,8943148,
2022-07-20T02:00:00.0,11217372,15.1,19.1,0.0,6.0,0.0,99.0,,8943480,
2022-07-20T03:00:00.0,11217372,11.9,19.0,0.0,6.0,0.0,99.0,,8943848,
2022-07-20T04:00:00.0,11217372,11.5,19.0,0.0,6.0,0.1,99.0,,8944264,
2022-07-20T05:00:00.0,11217372,14.8,19.0,0.0,7.0,0.1,99.0,,8944728,
2022-07-20T06:00:00.0,11217372,10.8,18.9,0.0,7.0,0.2,99.0,,8945238,
2022-07-20T07:00:00.0,11217372,10.1,18.8,36.0,7.0,0.0,99.0,,8945776,
2022-07-20T08:00:00.0,11217372,7.2,18.7,350.1,7.0,0.0,99.0,,8946377,
2022-07-20T09:00:00.0,11217372,6.1,19.3,1099.1,6.0,0.0,99.0,,8947009,
2022-07-20T10:00:00.0,11217372,4.0,19.1,977.8,4.0,0.0,99.0,,8947699,
2022-07-20T11:00:00.0,11217372,4.3,19.2,623.3,4.0,0.0,99.0,,8948443,
2022-07-20T12:00:00.0,11217372,6.5,19.6,966.7,3.0,0.0,99.0,,8949226,
2022-07-20T13:00:00.0,11217372,6.1,19.3,819.6,3.0,0.0,99.0,,8950054,
2022-07-20T14:00:00.0,11217372,4.7,19.6,890.2,4.0,0.0,99.0,,8950957,
2022-07-20T15:00:00.0,11217372,3.6,19.6,869.8,4.0,0.0,99.0,,8951888,
2022-07-20T16:00:00.0,11217372,5.0,19.6,920.8,4.0,0.0,99.0,,8952865,
2022-07-20T17:00:00.0,11217372,4.7,19.6,901.1,5.0,0.0,99.0,,8953901,
2022-07-20T18:00:00.0,11217372,5.4,19.6,970.8,4.0,0.0,99.0,,8954982,
2022-07-20T19:00:00.0,11217372,5.4,19.6,923.7,2.0,0.0,99.0,,8956125,
2022-07-20T20:00:00.0,11217372,4.7,19.2,279.2,3.0,0.0,99.0,,8957313,
2022-07-20T21:00:00.0,11217372,2.9,18.8,117.8,3.0,0.0,99.0,,8958546,
2022-07-20T22:00:00.0,11217372,2.9,18.7,3.0,7.0,0.0,99.0,,8959822,
2022-07-20T23:00:00.0,11217372,4.3,17.9,0.0,6.0,0.0,99.0,,8961142,
2022-07-21T00:00:00.0,11217372,4.0,17.5,0.0,8.0,0.0,99.0,,8961417,
2022-07-21T01:00:00.0,11217372,5.0,17.2,0.0,8.0,0.0,93.0,,8961732,
2022-07-21T02:00:00.0,11217372,5.8,17.4,0.0,6.0,0.0,83.0,,8962083,
2022-07-21T03:00:00.0,11217372,5.8,17.2,0.0,2.0,0.0,91.0,,8962466,
2022-07-21T04:00:00.0,11217372,6.1,16.9,0.0,1.0,0.0,88.0,,8962896,
2022-07-21T05:00:00.0,11217372,5.8,17.2,0.0,8.0,0.0,91.0,,8963356,
2022-07-21T06:00:00.0,11217372,7.6,17.5,0.0,9.0,0.0,70.0,,8963869,
2022-07-21T07:00:00.0,11217372,7.6,16.6,40.8,9.0,0.0,72.0,,8964433,
2022-07-21T08:00:00.0,11217372,7.2,18.6,464.7,2.0,0.0,76.0,,8965048,
2022-07-21T09:00:00.0,11217372,6.1,19.9,1106.7,2.0,0.0,87.0,,8965705,
2022-07-21T10:00:00.0,11217372,4.7,20.8,1430.2,3.0,0.0,84.0,,8966423,
2022-07-21T11:00:00.0,11217372,7.2,21.6,0.0,4.0,0.0,90.0,,8967189,
2022-07-21T12:00:00.0,11217372,5.4,21.9,201.2,5.0,0.0,91.0,,8967999,
2022-07-21T13:00:00.0,11217372,6.8,22.1,1388.4,6.0,0.0,89.0,,8968846,
2022-07-21T14:00:00.0,11217372,7.9,22.4,0.0,6.0,0.0,85.0,,8969754,
2022-07-21T15:00:00.0,11217372,6.5,22.5,1274.9,6.0,0.0,85.0,,8970704,
2022-07-21T16:00:00.0,11217372,4.3,22.0,1206.2,6.0,0.0,87.0,,8971706,
2022-07-21T17:00:00.0,11217372,5.8,22.3,1167.2,7.0,0.0,85.0,,8972748,
2022-07-21T18:00:00.0,11217372,9.0,21.7,894.0,6.0,0.0,92.0,,8973843,
2022-07-21T19:00:00.0,11217372,5.0,20.8,521.5,6.0,0.0,99.0,,8974984,
2022-07-21T20:00:00.0,11217372,6.1,20.8,432.5,2.0,0.0,96.0,,8976168,
2022-07-21T21:00:00.0,11217372,2.2,20.0,181.9,5.0,0.0,99.0,,8977385,
2022-07-21T22:00:00.0,11217372,5.8,19.1,5.5,2.0,0.0,99.0,,8978642,
2022-07-21T23:00:00.0,11217372,5.8,19.1,0.0,9.0,0.0,99.0,,8979949,
2022-07-22T00:00:00.0,11217372,4.7,19.2,0.0,8.0,0.0,99.0,,8980204,
2022-07-22T01:00:00.0,11217372,5.8,19.1,0.0,8.0,0.0,99.0,,8980507,
2022-07-22T02:00:00.0,11217372,5.8,18.9,0.0,8.0,0.0,99.0,,8980843,
2022-07-22T03:00:00.0,11217372,6.5,18.7,0.0,5.0,0.0,99.0,,8981229,
2022-07-22T04:00:00.0,11217372,5.0,18.4,0.0,3.0,0.0,99.0,,8981658,
2022-07-22T05:00:00.0,11217372,4.3,18.6,0.0,8.0,0.0,99.0,,8982148,
2022-07-22T06:00:00.0,11217372,2.9,18.8,0.0,8.0,0.0,99.0,,8982664,
2022-07-22T07:00:00.0,11217372,5.0,19.0,12.3,8.0,0.0,99.0,,8983227,
2022-07-22T08:00:00.0,11217372,7.9,19.2,202.5,7.0,0.0,99.0,,8983849,
2022-07-22T09:00:00.0,11217372,4.3,19.3,798.5,7.0,0.0,99.0,,8984514,
2022-07-22T10:00:00.0,11217372,7.6,19.9,700.1,7.0,0.0,99.0,,8985236,
2022-07-22T11:00:00.0,11217372,4.3,21.0,1130.8,6.0,0.0,99.0,,8985993,
2022-07-22T12:00:00.0,11217372,4.3,20.4,431.5,2.0,0.0,99.0,,8986796,
2022-07-22T13:00:00.0,11217372,4.7,20.5,554.9,3.0,0.0,99.0,,8987670,
2022-07-22T14:00:00.0,11217372,4.0,20.8,993.8,4.0,0.0,99.0,,8988589,
2022-07-22T15:00:00.0,11217372,3.6,20.6,755.9,6.0,0.0,99.0,,8989547,
2022-07-22T16:00:00.0,11217372,4.7,20.4,537.3,3.0,0.1,99.0,,8990551,
2022-07-22T17:00:00.0,11217372,4.3,20.9,711.2,3.0,0.0,99.0,,8991603,
2022-07-22T18:00:00.0,11217372,5.4,20.3,401.9,3.0,0.0,99.0,,8992703,
2022-07-22T19:00:00.0,11217372,4.0,20.3,646.7,4.0,0.0,99.0,,8993849,
2022-07-22T20:00:00.0,11217372,3.6,20.4,335.7,3.0,0.0,99.0,,8995034,
2022-07-22T21:00:00.0,11217372,1.4,20.0,65.4,4.0,0.0,99.0,,8996241,
2022-07-22T22:00:00.0,11217372,3.6,19.8,1.2,6.0,0.0,99.0,,8997531,
2022-07-22T23:00:00.0,11217372,5.0,19.1,0.0,7.0,0.0,99.0,,8998863,
2022-07-23T00:00:00.0,11217372,4.0,18.9,0.0,7.0,0.0,99.0,,8999095,
2022-07-23T01:00:00.0,11217372,2.5,18.7,0.0,6.0,0.0,99.0,,8999346,
2022-07-23T02:00:00.0,11217372,4.7,19.1,0.0,8.0,0.0,99.0,,8999700,
2022-07-23T03:00:00.0,11217372,5.8,18.8,0.0,7.0,0.0,99.0,,9000105,
2022-07-23T04:00:00.0,11217372,4.0,18.7,0.0,8.0,0.0,99.0,,9000493,
2022-07-23T05:00:00.0,11217372,5.4,19.0,0.0,7.0,0.0,99.0,,9000932,
2022-07-23T06:00:00.0,11217372,3.6,19.3,0.0,8.0,0.0,99.0,,9001410,
2022-07-23T07:00:00.0,11217372,3.6,19.4,15.1,2.0,0.0,99.0,,9001935,
2022-07-23T08:00:00.0,11217372,3.2,19.4,276.3,3.0,0.0,99.0,,9002509,
2022-07-23T09:00:00.0,11217372,4.0,20.8,947.9,8.0,0.0,98.0,,9003129,
2022-07-23T10:00:00.0,11217372,3.2,21.6,930.9,5.0,0.0,94.0,,9003788,
2022-07-23T11:00:00.0,11217372,4.0,20.5,575.4,4.0,0.0,99.0,,9004511,
2022-07-23T12:00:00.0,11217372,6.5,20.8,1152.3,5.0,0.0,99.0,,9005262,
2022-07-23T13:00:00.0,11217372,4.7,20.3,750.3,5.0,0.0,99.0,,9006091,
2022-07-23T14:00:00.0,11217372,4.0,20.9,1007.5,5.0,0.0,99.0,,9006963,
2022-07-23T15:00:00.0,11217372,5.8,21.3,1328.4,5.0,0.0,97.0,,9007896,
2022-07-23T16:00:00.0,11217372,6.5,21.6,901.7,7.0,0.0,95.0,,9008844,
2022-07-23T17:00:00.0,11217372,2.2,21.0,744.6,4.0,0.0,99.0,,9009852,
2022-07-23T18:00:00.0,11217372,2.5,20.9,439.3,5.0,0.0,99.0,,9010895,
2022-07-23T19:00:00.0,11217372,4.0,20.6,363.6,2.0,0.0,99.0,,9012012,
2022-07-23T20:00:00.0,11217372,0.7,20.6,259.7,5.0,0.0,99.0,,9013144,
2022-07-23T21:00:00.0,11217372,7.2,20.2,95.9,7.0,0.0,99.0,,9014323,
2022-07-23T22:00:00.0,11217372,7.2,19.4,2.6,7.0,0.0,99.0,,9015527,
2022-07-23T23:00:00.0,11217372,7.2,19.1,0.0,8.0,0.0,99.0,,9016779,
2022-07-24T00:00:00.0,11217372,7.6,19.2,0.0,8.0,0.0,99.0,,9016976,
2022-07-24T01:00:00.0,11217372,6.5,19.4,0.0,8.0,0.0,99.0,,9017238,
2022-07-24T02:00:00.0,11217372,7.9,18.9,0.0,7.0,0.0,99.0,,9017517,
2022-07-24T03:00:00.0,11217372,10.8,18.8,0.0,7.0,0.0,99.0,,9017854,
2022-07-24T04:00:00.0,11217372,9.4,18.8,0.0,7.0,0.0,99.0,,9018220,
2022-07-24T05:00:00.0,11217372,11.9,18.9,0.0,7.0,0.1,99.0,,9018636,
2022-07-24T06:00:00.0,11217372,11.2,19.0,0.0,7.0,0.0,99.0,,9019104,
2022-07-24T07:00:00.0,11217372,11.9,18.8,34.4,7.0,0.0,99.0,,9019614,
2022-07-24T08:00:00.0,11217372,9.4,19.3,471.1,8.0,0.0,99.0,,9020166,
2022-07-24T09:00:00.0,11217372,10.4,20.3,1064.3,7.0,0.0,99.0,,9020772,
2022-07-24T10:00:00.0,11217372,12.2,21.6,1735.7,7.0,0.0,99.0,,9021404,
2022-07-24T11:00:00.0,11217372,4.0,22.4,718.8,3.0,0.0,97.0,,9022088,
2022-07-24T12:00:00.0,11217372,6.1,21.8,512.9,4.0,0.0,97.0,,9022840,
2022-07-24T13:00:00.0,11217372,7.6,21.6,853.1,3.0,0.0,99.0,,9023618,
2022-07-24T14:00:00.0,11217372,4.7,20.8,701.2,4.0,0.1,99.0,,9024443,
2022-07-24T15:00:00.0,11217372,6.5,21.6,1181.7,2.0,0.0,99.0,,9025322,
2022-07-24T16:00:00.0,11217372,2.5,21.3,719.4,4.0,0.0,99.0,,9026233,
2022-07-24T17:00:00.0,11217372,5.4,20.6,170.9,4.0,0.3,99.0,,9027193,
2022-07-24T18:00:00.0,11217372,3.6,20.4,240.4,3.0,0.9,99.0,,9028220,
2022-07-24T19:00:00.0,11217372,9.0,20.5,266.4,6.0,0.9,99.0,,9029292,
2022-07-24T20:00:00.0,11217372,9.4,20.2,132.9,7.0,0.2,99.0,,9030413,
2022-07-24T21:00:00.0,11217372,6.5,20.1,46.1,7.0,0.0,99.0,,9031576,
2022-07-24T22:00:00.0,11217372,7.9,20.0,1.5,7.0,0.0,99.0,,9032780,
2022-07-24T23:00:00.0,11217372,6.1,20.0,0.0,7.0,0.0,99.0,,9034025,
2022-07-25T00:00:00.0,11217372,8.6,20.0,0.0,7.0,0.0,99.0,,9034244,
2022-07-25T01:00:00.0,11217372,10.4,19.9,0.0,7.0,0.0,99.0,,9034532,
2022-07-25T02:00:00.0,11217372,9.4,19.6,0.0,7.0,0.1,99.0,,9034837,
2022-07-25T03:00:00.0,11217372,8.6,19.7,0.0,7.0,0.0,99.0,,9035179,
2022-07-25T04:00:00.0,11217372,5.4,19.7,0.0,7.0,0.0,99.0,,9035572,
2022-07-25T05:00:00.0,11217372,7.6,19.9,0.0,7.0,0.0,99.0,,9036014,
2022-07-25T06:00:00.0,11217372,7.9,19.7,0.0,7.0,0.0,99.0,,9036489,
2022-07-25T07:00:00.0,11217372,7.2,19.7,16.0,7.0,0.1,99.0,,9037017,
2022-07-25T08:00:00.0,11217372,7.2,20.0,142.7,7.0,0.0,99.0,,9037641,
2022-07-25T09:00:00.0,11217372,7.2,20.2,331.5,7.0,0.0,99.0,,9038298,
2022-07-25T10:00:00.0,11217372,6.1,20.6,647.8,6.0,0.0,99.0,,9038975,
2022-07-25T11:00:00.0,11217372,6.8,21.5,1225.2,6.0,0.0,99.0,,9039698,
2022-07-25T12:00:00.0,11217372,11.5,22.0,1339.2,6.0,0.0,99.0,,9040468,
2022-07-25T13:00:00.0,11217372,13.3,22.7,1730.0,6.0,0.0,99.0,,9041287,
2022-07-25T14:00:00.0,11217372,18.4,23.0,1657.7,6.0,0.0,99.0,,9042146,
2022-07-25T15:00:00.0,11217372,18.0,22.9,1681.3,7.0,0.0,99.0,,9043063,
2022-07-25T16:00:00.0,11217372,15.8,22.9,1496.5,7.0,0.0,99.0,,9044016,
2022-07-25T17:00:00.0,11217372,16.6,22.8,1420.0,7.0,0.0,99.0,,9045025,
2022-07-25T18:00:00.0,11217372,15.8,22.4,1097.9,7.0,0.0,99.0,,9046077,
2022-07-25T19:00:00.0,11217372,16.6,21.7,618.9,7.0,0.0,99.0,,9047179,
2022-07-25T20:00:00.0,11217372,11.9,21.1,181.7,7.0,0.0,99.0,,9048325,
2022-07-25T21:00:00.0,11217372,9.0,20.7,77.8,7.0,0.0,99.0,,9049506,
2022-07-25T22:00:00.0,11217372,1.8,20.9,1.5,8.0,0.0,99.0,,9050739,
2022-07-25T23:00:00.0,11217372,3.6,21.2,0.0,2.0,0.0,99.0,,9052018,
2022-07-26T00:00:00.0,11217372,1.4,21.3,0.0,1.0,0.0,99.0,,9052259,
2022-07-26T01:00:00.0,11217372,6.1,21.0,0.0,8.0,0.0,99.0,,9052543,
2022-07-26T02:00:00.0,11217372,4.3,20.4,0.0,7.0,0.0,99.0,,9052866,
2022-07-26T03:00:00.0,11217372,7.6,20.2,0.0,8.0,0.0,99.0,,9053234,
2022-07-26T04:00:00.0,11217372,6.8,20.3,0.0,7.0,0.0,99.0,,9053641,
2022-07-26T05:00:00.0,11217372,10.1,20.2,0.0,7.0,0.0,99.0,,9054089,
2022-07-26T06:00:00.0,11217372,10.4,20.0,0.0,7.0,0.0,99.0,,9054580,
2022-07-26T07:00:00.0,11217372,9.7,20.1,33.9,7.0,0.0,99.0,,9055125,
2022-07-26T08:00:00.0,11217372,11.2,20.3,361.1,7.0,0.0,99.0,,9055725,
2022-07-26T09:00:00.0,11217372,9.4,20.4,308.3,7.0,0.0,99.0,,9056355,
2022-07-26T10:00:00.0,11217372,5.8,21.8,817.2,2.0,0.0,99.0,,9057040,
2022-07-26T11:00:00.0,11217372,6.8,22.3,1074.9,5.0,0.0,99.0,,9057747,
2022-07-26T12:00:00.0,11217372,7.6,22.0,850.4,3.0,0.0,99.0,,9058481,
2022-07-26T13:00:00.0,11217372,5.4,21.1,644.0,3.0,0.0,99.0,,9059306,
2022-07-26T14:00:00.0,11217372,3.2,21.2,716.0,3.0,0.0,99.0,,9060167,
2022-07-26T15:00:00.0,11217372,6.5,21.3,580.2,2.0,0.0,99.0,,9061085,
2022-07-26T16:00:00.0,11217372,3.2,20.9,257.0,3.0,0.6,99.0,,9062047,
2022-07-26T17:00:00.0,11217372,3.2,20.8,285.3,4.0,1.1,99.0,,9063057,
2022-07-26T18:00:00.0,11217372,4.3,20.8,368.1,3.0,0.6,99.0,,9064113,
2022-07-26T19:00:00.0,11217372,1.8,20.7,292.4,4.0,0.2,99.0,,9065211,
2022-07-26T20:00:00.0,11217372,2.5,20.8,499.6,2.0,0.0,99.0,,9066361,
2022-07-26T21:00:00.0,11217372,2.9,20.7,177.2,8.0,0.0,99.0,,9067567,
2022-07-26T22:00:00.0,11217372,4.3,20.2,1.2,7.0,0.0,99.0,,9068816,
2022-07-26T23:00:00.0,11217372,6.8,20.3,0.0,8.0,0.0,96.0,,9070104,
2022-07-27T00:00:00.0,11217372,2.2,20.5,0.0,7.0,0.0,90.0,,9070349,
2022-07-27T01:00:00.0,11217372,6.8,20.2,0.0,8.0,0.0,90.0,,9070631,
2022-07-27T02:00:00.0,11217372,5.8,19.5,0.0,8.0,0.0,96.0,,9070949,
2022-07-27T03:00:00.0,11217372,5.8,19.5,0.0,8.0,0.0,95.0,,9071308,
2022-07-27T04:00:00.0,11217372,13.3,19.1,0.0,7.0,0.0,97.0,,9071712,
2022-07-27T05:00:00.0,11217372,11.5,19.0,0.0,8.0,0.0,99.0,,9072152,
2022-07-27T06:00:00.0,11217372,10.4,18.6,0.0,8.0,0.0,96.0,,9072640,
2022-07-27T07:00:00.0,11217372,5.8,18.9,27.7,8.0,0.0,95.0,,9073188,
2022-07-27T08:00:00.0,11217372,7.6,19.3,417.5,8.0,0.0,95.0,,9073804,
2022-07-27T09:00:00.0,11217372,8.3,20.3,1003.6,7.0,0.0,99.0,,9074459,
2022-07-27T10:00:00.0,11217372,11.2,21.5,1261.0,7.0,0.0,96.0,,9075156,
2022-07-27T11:00:00.0,11217372,2.5,22.8,995.8,4.0,0.0,88.0,,9075886,
2022-07-27T12:00:00.0,11217372,7.2,22.2,749.9,8.0,0.0,96.0,,9076669,
2022-07-27T13:00:00.0,11217372,13.0,22.3,812.9,7.0,0.0,99.0,,9077491,
2022-07-27T14:00:00.0,11217372,5.4,22.8,1075.8,5.0,0.0,97.0,,9078360,
2022-07-27T15:00:00.0,11217372,3.6,22.9,793.3,5.0,0.0,96.0,,9079273,
2022-07-27T16:00:00.0,11217372,3.6,22.3,464.3,5.0,0.0,98.0,,9080262,
2022-07-27T17:00:00.0,11217372,4.0,21.6,431.3,3.0,0.1,99.0,,9081276,
2022-07-27T18:00:00.0,11217372,0.7,21.0,258.0,4.0,0.9,99.0,,9082334,
2022-07-27T19:00:00.0,11217372,1.8,21.0,278.8,2.0,1.1,99.0,,9083450,
2022-07-27T20:00:00.0,11217372,2.9,20.9,125.6,2.0,0.1,99.0,,9084621,
2022-07-27T21:00:00.0,11217372,6.8,20.8,25.4,2.0,0.5,99.0,,9085834,
2022-07-27T22:00:00.0,11217372,11.2,20.3,0.6,2.0,1.3,99.0,,9087079,
2022-07-27T23:00:00.0,11217372,15.5,19.7,0.0,2.0,1.1,99.0,,9088378,
2022-07-28T00:00:00.0,11217372,14.8,19.2,0.0,2.0,0.6,99.0,,9088622,
2022-07-28T01:00:00.0,11217372,16.2,18.8,0.0,2.0,0.1,99.0,,9088920,
2022-07-28T02:00:00.0,11217372,14.0,18.6,0.0,2.0,0.1,99.0,,9089253,
2022-07-28T03:00:00.0,11217372,15.1,18.0,0.0,1.0,0.1,99.0,,9089636,
2022-07-28T04:00:00.0,11217372,11.9,17.8,0.0,3.0,0.0,99.0,,9090063,
2022-07-28T05:00:00.0,11217372,9.7,17.4,0.0,4.0,0.0,99.0,,9090533,
2022-07-28T06:00:00.0,11217372,9.7,17.0,0.0,2.0,0.0,99.0,,9091029,
2022-07-28T07:00:00.0,11217372,14.0,16.7,11.7,2.0,0.0,99.0,,9091563,
2022-07-28T08:00:00.0,11217372,13.7,16.9,186.6,2.0,0.0,99.0,,9092159,
