timestamp,station_id,wind_speed_kmh,temperature_c,radiation_kjm2,wind_direction_bin,precipitation_accum_mm,rel_humidity_pctg,pressure_hpa,id,bat_volt
2022-07-21T07:00:00.0,NVX_R712_00137A1000015794,,16.95,,,,77.07,,10308470,
2022-07-21T08:00:00.0,NVX_R712_00137A1000015794,,19.76,,,,78.96,,10308484,
2022-07-21T09:00:00.0,NVX_R712_00137A1000015794,,20.63,,,,82.81,,10308498,
2022-07-21T10:00:00.0,NVX_R712_00137A1000015794,,21.4,,,,83.46,,10308512,
2022-07-21T11:00:00.0,NVX_R712_00137A1000015794,,21.58,,,,93.15,,10308525,
2022-07-21T12:00:00.0,NVX_R712_00137A1000015794,,23.37,,,,86.57,,10308539,
2022-07-21T13:00:00.0,NVX_R712_00137A1000015794,,22.32,,,,82.53,,10308553,
2022-07-21T15:00:00.0,NVX_R712_00137A1000015794,,22.63,,,,81.0,,10308579,
2022-07-21T16:00:00.0,NVX_R712_00137A1000015794,,22.19,,,,84.85,,10308592,
2022-07-21T17:00:00.0,NVX_R712_00137A1000015794,,22.06,,,,84.51,,10308604,
2022-07-21T20:00:00.0,NVX_R712_00137A1000015794,,20.34,,,,89.66,,10308642,
2022-07-21T22:00:00.0,NVX_R712_00137A1000015794,,18.65,,,,92.49,,10308669,
2022-07-22T00:00:00.0,NVX_R712_00137A1000015794,,18.58,,,,94.09,,10308695,
2022-07-22T01:00:00.0,NVX_R712_00137A1000015794,,18.83,,,,93.42,,10308708,
2022-07-22T02:00:00.0,NVX_R712_00137A1000015794,,18.59,,,,95.34,,10308722,
2022-07-22T04:00:00.0,NVX_R712_00137A1000015794,,18.03,,,,97.24,,10308750,
2022-07-22T07:00:00.0,NVX_R712_00137A1000015794,,18.69,,,,96.1,,10308797,
2022-07-22T09:00:00.0,NVX_R712_00137A1000015794,,19.5,,,,94.82,,10308827,
2022-07-22T10:00:00.0,NVX_R712_00137A1000015794,,20.43,,,,95.23,,10308842,
2022-07-22T11:00:00.0,NVX_R712_00137A1000015794,,20.64,,,,94.61,,10308858,
2022-07-22T12:00:00.0,NVX_R712_00137A1000015794,,20.71,,,,95.77,,10308874,
2022-07-22T16:00:00.0,NVX_R712_00137A1000015794,,20.2,,,,96.78,,10308940,
2022-07-22T17:00:00.0,NVX_R712_00137A1000015794,,20.63,,,,96.48,,10308958,
2022-07-22T18:00:00.0,NVX_R712_00137A1000015794,,20.23,,,,98.01,,10308973,
2022-07-22T19:00:00.0,NVX_R712_00137A1000015794,,20.91,,,,97.81,,10308990,
2022-07-22T20:00:00.0,NVX_R712_00137A1000015794,,19.85,,,,98.82,,10309006,
2022-07-22T22:00:00.0,NVX_R712_00137A1000015794,,19.41,,,,99.19,,10309038,
2022-07-22T23:00:00.0,NVX_R712_00137A1000015794,,18.72,,,,99.76,,10309056,
2022-07-23T00:00:00.0,NVX_R712_00137A1000015794,,18.36,,,,99.9,,10309076,
2022-07-23T01:00:00.0,NVX_R712_00137A1000015794,,18.59,,,,99.18,,10309096,
2022-07-23T02:00:00.0,NVX_R712_00137A1000015794,,19.0,,,,99.16,,10309115,
2022-07-23T05:00:00.0,NVX_R712_00137A1000015794,,19.04,,,,97.29,,10309172,
2022-07-23T06:00:00.0,NVX_R712_00137A1000015794,,19.02,,,,97.59,,10309193,
2022-07-23T07:00:00.0,NVX_R712_00137A1000015794,,19.0,,,,97.79,,10309215,
2022-07-23T08:00:00.0,NVX_R712_00137A1000015794,,20.27,,,,97.23,,10309236,
2022-07-23T09:00:00.0,NVX_R712_00137A1000015794,,20.82,,,,93.34,,10309257,
2022-07-23T10:00:00.0,NVX_R712_00137A1000015794,,21.23,,,,90.39,,10309275,
2022-07-23T11:00:00.0,NVX_R712_00137A1000015794,,20.36,,,,98.46,,10309295,
2022-07-23T12:00:00.0,NVX_R712_00137A1000015794,,20.82,,,,95.07,,10309317,
2022-07-23T13:00:00.0,NVX_R712_00137A1000015794,,20.88,,,,95.04,,10309337,
2022-07-23T14:00:00.0,NVX_R712_00137A1000015794,,21.32,,,,94.76,,10309359,
2022-07-23T15:00:00.0,NVX_R712_00137A1000015794,,22.23,,,,88.53,,10309380,
2022-07-23T17:00:00.0,NVX_R712_00137A1000015794,,21.4,,,,91.43,,10309421,
2022-07-23T18:00:00.0,NVX_R712_00137A1000015794,,20.52,,,,94.52,,10309441,
2022-07-23T19:00:00.0,NVX_R712_00137A1000015794,,20.61,,,,96.12,,10309461,
2022-07-23T20:00:00.0,NVX_R712_00137A1000015794,,20.26,,,,96.57,,10309481,
2022-07-23T22:00:00.0,NVX_R712_00137A1000015794,,18.96,,,,99.98,,10309521,
2022-07-23T23:00:00.0,NVX_R712_00137A1000015794,,18.69,,,,100.0,,10309542,
